3.733566484,5.280815542,-0.558000074,0.538306702,-0.999722776
4.784589455,2.747701802,-0.997394678,-0.923422806,0.893331658
4.604742602,2.659210069,-0.994211721,-0.885892178,0.93060421
3.824648906,4.105640984,-0.631166542,-0.570198937,-0.277308955
6.1003891,3.936397781,-0.181779901,-0.700423865,0.829158872
5.307643502,3.412627958,-0.82800581,-0.963494232,0.947899748
4.101719913,4.345510565,-0.819264547,-0.358703337,-0.241382914
4.212123157,4.781311781,-0.877455089,0.068868245,-0.538948772
3.200111902,1.523994217,-0.058485855,0.046785025,0.994458831
6.096710155,4.481828733,-0.185396314,-0.228522982,0.99902841
0.286431459,4.430105883,0.282530879,-0.27854911,0.842593946
5.958125287,6.007147918,-0.319365663,0.96214298,-0.049002998
3.968825952,1.901245693,-0.736061369,-0.324468115,0.879119886
3.442935975,4.835949862,-0.296803264,0.123246714,-0.984238282
3.607078412,3.550399444,-0.44885693,-0.917595794,0.056648626
2.92630923,5.727096852,0.213624318,0.849326383,-0.334245932
2.317264073,2.792028819,0.734092021,-0.939522184,-0.457129225
2.970177815,4.531440199,0.170576623,-0.179962945,-0.999954552
5.454055917,4.464210826,-0.737343538,-0.245638341,0.835940972
3.100967926,1.59334029,0.040613554,-0.022542054,0.998005522
0.58942444,1.776655705,0.555882674,-0.204408468,-0.927336383
1.131667292,1.926373613,0.905122298,-0.348131597,-0.713657915
6.058073391,2.180027654,-0.223215456,-0.57223725,-0.671664389
1.735306256,3.989305235,0.986498732,-0.66169991,-0.775554929
2.675464516,0.430805556,0.449430869,0.908629642,0.781417183
2.410875629,6.245432998,0.667403772,0.999287466,0.638820907
1.051548432,1.854706408,0.86819264,-0.280111331,-0.719552694
4.190543524,4.50747504,-0.866900732,-0.203482902,-0.31165237
0.899663607,2.158513394,0.78311776,-0.554462593,-0.951737957
3.242917775,3.930646159,-0.10115183,-0.704517346,-0.634783566
3.293457654,0.520472348,-0.151281929,0.867584383,0.360316674
5.909889987,4.351506417,-0.36468578,-0.353100084,0.999922963
4.760048574,4.462852129,-0.998864497,-0.246955182,0.29284071
1.206199983,4.514409279,0.93426777,-0.1966889,0.165846802
2.009649293,1.094776048,0.905239635,0.458245536,0.792485287
3.582800073,3.965513232,-0.427031569,-0.679349457,-0.373438717
6.157311074,1.905480428,-0.125542097,-0.328470815,-0.895804487
0.872258678,6.177568176,0.765783442,0.994427694,0.829312276
4.073513783,3.837077219,-0.802766977,-0.767743303,0.234239824
