4.927118271,4.537476681,-0.977034114,-0.174021776,0.379856894
4.112250598,3.815692428,-0.825257471,-0.781269183,0.292230358
4.615433654,1.680813072,-0.995303513,-0.109794945,0.205497541
3.404365599,1.36124127,-0.259759307,0.208024711,0.890511553
6.157614979,0.942487534,-0.125240592,0.587777374,-0.876266383
4.176013344,2.130627125,-0.85956646,-0.531042833,0.889480205
3.002754871,4.695728693,0.138392174,-0.016659517,-0.99254561
0.493754193,5.026198719,0.473935011,0.308684556,0.983853636
3.152149974,4.688829249,-0.010557124,-0.023557552,-0.99941807
5.003232489,5.218568027,-0.958002331,0.484838976,-0.213675229
5.578880408,2.833054951,-0.647504276,-0.952778638,0.385516196
5.598760478,5.803873177,-0.632227484,0.887312357,-0.203677498
2.419038101,4.167131007,0.661303046,-0.518638674,-0.984324089
5.785934399,4.754048659,-0.477011175,0.041647629,0.858268279
5.149868551,6.033025255,-0.905822339,0.968872812,-0.772746333
5.383201654,4.996478475,-0.783316748,0.280283557,0.377155618
5.785547133,0.653890803,-0.477351506,0.793723118,-0.913387441
4.248148167,2.824195455,-0.894161745,-0.950050956,0.989237836
3.7625273,2.709959907,-0.581795595,-0.908283894,0.868697826
5.721018081,6.040648291,-0.533021142,0.970731794,-0.314215521
0.257899723,6.129171769,0.255050299,0.98816334,0.400363289
2.972868445,3.706088063,0.167924811,-0.844858659,-0.669265351
6.143402074,2.604866554,-0.139328466,-0.859387312,-0.38660072
2.437212471,0.828549057,0.647561645,0.675945746,0.999283128
3.011199114,2.588504388,0.130024352,-0.850906262,0.410219494
2.29599785,1.893291355,0.748365769,-0.316933948,0.39190976
5.89869863,0.503261184,-0.375083341,0.876014403,-0.775652255
3.17387,5.456217787,-0.032271742,0.677110415,-0.75734967
1.419454068,3.074442528,0.988569603,-0.997746277,-0.996457935
2.057849827,4.542677306,0.883715725,-0.168898173,-0.610558162
3.362987974,2.947492023,-0.2195911,-0.98122154,0.403643734
3.673122626,3.767776337,-0.50685282,-0.810269981,-0.094512436
1.066949279,5.481267072,0.875731699,0.695329371,0.955904715
1.655515399,5.02231316,0.996413485,0.304986429,0.223306294
3.490754983,2.524571661,-0.342110802,-0.815605751,0.822722144
6.266064349,0.270166541,-0.017120122,0.963726461,-0.283351939
6.183022046,0.746594913,-0.099995861,0.734005662,-0.749136911
2.392380561,5.250783085,0.681062046,0.512757939,-0.279420128
6.224341991,1.116554014,-0.058809365,0.438781586,-0.922842954
4.09167455,1.308025406,-0.81346314,0.259757352,0.350348827
1.537646257,3.240341719,0.999450587,-0.995128272,-0.991313913
2.184157058,5.370004308,0.817718139,0.611231238,0.044240153
1.658048195,4.006780075,0.99619597,-0.648497459,-0.712363905
0.980064744,4.179990959,0.830533432,-0.507600915,0.058300485
1.821472305,1.821326049,0.968744961,-0.247917179,0.000146256
4.444298816,4.927651841,-0.964278551,0.21360423,-0.464750691
0.732224939,0.939169278,0.66852595,0.590458678,-0.2054704
5.859487767,3.280092349,-0.411133841,-0.990424239,0.533046534
1.241832561,0.378195862,0.94637762,0.929332315,0.760210265
0.242390552,3.111866334,0.240023979,-0.999558206,-0.268771017
2.205046591,0.406177523,0.805516197,0.918637794,0.974103958
3.039476302,5.631817584,0.10193897,0.795255327,-0.522048858
2.397355873,4.458573698,0.67741058,-0.251098824,-0.882134412
4.082363222,4.318305115,-0.808012333,-0.383962438,-0.233758886
5.202873731,0.640385649,-0.882104619,0.80186539,-0.988785883
5.514581653,1.472203634,-0.695132109,0.098433042,-0.783814859
1.433941366,4.13067805,0.990649967,-0.549454263,-0.430327872
2.927188815,6.224194156,0.212764955,0.998260527,0.154787827
3.90365864,0.571847915,-0.690417475,0.840902344,-0.189073037
4.217770662,1.860020577,-0.880149956,-0.285208781,0.706005954
6.257388607,2.747489391,-0.025793839,-0.923341265,-0.360036076
3.800064789,3.53831651,-0.611909135,-0.922331839,0.258769677
5.813644207,0.762837828,-0.452477097,0.722878054,-0.943281262
2.117351805,4.981074749,0.854319868,0.265464589,-0.274307696
2.850270554,4.233012997,0.287218868,-0.461225586,-0.982369917
1.71798676,4.278082986,0.989187031,-0.420780927,-0.549275028
3.505380981,1.591941166,-0.35581718,-0.021143263,0.941869803
2.599061284,5.08404529,0.51630552,0.363159158,-0.61043419
2.896727443,0.806601797,0.242425558,0.691955722,0.868152232
1.072020139,3.409563585,0.878168631,-0.964310128,-0.720171312
1.57439902,0.193599441,0.99999351,0.981318089,0.982004849
3.424036944,3.764495939,-0.278703919,-0.812188118,-0.333919777
6.237315043,2.388987648,-0.04585418,-0.729910716,-0.649354053
1.503470906,1.259727064,0.9977345,0.306076756,0.241337488
2.82193008,5.410159557,0.314246246,0.642510931,-0.525551457
2.796452551,3.818229411,0.338328521,-0.779683101,-0.853036624
4.257182876,5.986048272,-0.898170434,0.956178637,-0.987533075
4.697076805,2.147120866,-0.999882771,-0.544945856,0.557720289
5.702449542,4.274864356,-0.548639228,-0.423698562,0.989762799
5.02038393,3.980420998,-0.952943313,-0.668334833,0.862385462
3.806503998,2.276893773,-0.616989366,-0.648869267,0.999151972
0.947093579,1.266527196,0.811721456,0.299595958,-0.314028879
1.980893348,5.64183508,0.917082145,0.801288677,0.49631515
3.785670601,2.059799877,-0.600461371,-0.469746454,0.988000043
3.859776997,1.059424215,-0.658018564,0.48937429,0.334655731
0.753303487,0.752981611,0.684052161,0.729653238,0.000321876
1.907585728,2.474843014,0.943820498,-0.78583595,-0.537320929
4.183349001,1.925447937,-0.863291995,-0.347263678,0.773085723
4.098002578,0.65055498,-0.817127314,0.795747809,-0.301108551
5.955478499,3.996543241,-0.321872722,-0.656255794,0.925615015
2.473698161,2.417226745,0.61933427,-0.74891976,0.056441406
2.845871359,6.066031931,0.291429911,0.976514712,0.078487112
5.754268834,1.423020582,-0.50459817,0.147238485,-0.928240912
1.963368849,5.239343189,0.923927957,0.50290307,0.133977597
1.269801319,2.874793398,0.955041971,-0.964619697,-0.999415382
2.826466592,2.543525594,0.309936327,-0.826425493,0.279180912
0.135692507,2.210070678,0.135276485,-0.596613245,-0.875859708
1.685429855,5.684589211,0.993436769,0.826127505,0.756252746
5.442166279,3.075330538,-0.745322897,-0.997805469,0.699542389
0.681887018,5.513235641,0.630259197,0.717945708,0.992932642
4.358516796,4.374172707,-0.93803791,-0.331804946,-0.015655271
5.161536621,2.166345747,-0.900817522,-0.560963671,0.145879356
0.408947243,2.878053754,0.397643602,-0.965474146,-0.622932758
5.971899885,5.828125583,-0.306282535,0.89823478,0.143279486
1.317214616,4.261100392,0.968020079,-0.436125478,-0.196421398
3.140648899,1.291858028,0.000943754,0.275335139,0.961607724
3.412792061,4.533192194,-0.267887198,-0.178239279,-0.900274701
1.63686511,5.065894191,0.997818252,0.346188393,0.28349476
6.238063192,4.796496857,-0.045106806,0.084008747,0.991661419
2.339725339,4.903073083,0.71865581,0.189530642,-0.546555027
0.777357021,3.939623968,0.701398036,-0.698117607,0.020672821
0.605257102,1.36211714,0.568973524,0.207167922,-0.686642095
2.848886564,3.994514793,0.288544269,-0.657784985,-0.91096941
1.210650038,2.630456898,0.93584528,-0.872189495,-0.98862273
3.575516764,1.39011632,-0.420434465,0.179698552,0.817001791
0.428271202,1.036169421,0.415298762,0.509520043,-0.571143475
3.691489747,2.211044692,-0.522599496,-0.597394636,0.9959211
0.024410139,5.51073321,0.024407715,0.716201522,0.715166462
4.398947397,4.093077058,-0.951278047,-0.580475011,0.301123231
5.257769428,4.173645453,-0.854929998,-0.513057899,0.883894048
1.308402966,2.00251131,0.965771924,-0.41842905,-0.639700346
2.630437819,5.226384848,0.489184797,0.491660712,-0.518970073
2.811025887,2.276836591,0.324579162,-0.648825756,0.509143449
0.082733382,3.606821631,0.082639032,-0.893718863,0.373236883
4.779899122,5.003357978,-0.997722056,0.286880627,-0.2216038
4.612211539,0.185248336,-0.994986435,0.98289054,-0.959541855
4.173807432,6.214317277,-0.858437095,0.997629534,-0.891697995
5.120682251,4.407754999,-0.917799805,-0.29994403,0.654050892
5.675217144,5.322033264,-0.571200888,0.572575862,0.345886914
4.886523551,5.837640759,-0.984876848,0.902376126,-0.814064858
3.657597798,4.889578912,-0.49340937,0.176264202,-0.943149115
1.523078292,4.344237119,0.998861711,-0.359891746,-0.314978335
1.623384405,0.615369333,0.998617566,0.816560302,0.845774472
3.79450034,1.921738121,-0.607498606,-0.343782351,0.954753682
1.316970951,4.171582521,0.967958922,-0.514827532,-0.283058069
0.616688046,1.022850919,0.57833645,0.520934537,-0.395087293
5.137268745,0.269085003,-0.911088302,0.964014551,-0.987888523
3.351187683,0.081837368,-0.208063809,0.996653191,-0.127410401
1.255767447,0.869106397,0.950787431,0.645509296,0.377098076
3.01170891,0.653172689,0.129518867,0.794159727,0.70544899
