2.748583678,0.331122036
0.267516037,0.246581042
0.191171015,0.216307478
5.190864774,-0.800204971
7.643773645,0.983003432
1.80935686,1.002036124
2.372133899,0.66074769
9.093937628,0.211973115
0.878463183,0.812138281
8.072105424,1.015737252
2.376000568,0.674601617
9.129249415,0.235857545
4.425524358,-0.996771171
2.551981293,0.520385142
12.18348478,-0.282774916
3.594498062,-0.418366654
6.831153967,0.563383156
12.22370349,-0.372538134
9.844294216,-0.406089895
5.666530524,-0.517249197
2.82050553,0.33926109
10.97478355,-0.964473742
5.984280435,-0.317867851
6.419943393,0.10385338
12.3353429,-0.22356385
12.55332557,0.007710008
8.581234822,0.679431218
3.793669134,-0.71106488
4.771328817,-0.990035839
5.017157681,-0.957814608
3.490453413,-0.304888626
0.154964904,0.235538077
1.461565105,1.015351734
5.992485505,-0.129299459
6.600817515,0.250641522
3.358689415,-0.264597932
5.433063053,-0.617599252
1.171473454,0.866481032
7.533206052,0.928524032
12.3103683,-0.207620865
6.366901197,0.083360364
6.237075849,-0.055828828
8.763720191,0.605287438
0.332103784,0.394049494
12.22269386,-0.306677034
5.092327279,-0.896988925
0.689945074,0.593321981
3.182381316,-0.018351845
7.116763248,0.700230408
5.7407619,-0.646432785
12.52320702,-0.065676663
8.520078323,0.824677701
5.633612198,-0.633962655
8.276204684,0.940772884
9.351907361,0.094887442
6.999082325,0.688856534
11.45448863,-0.954946132
2.427675176,0.572859138
0.8208353,0.765157737
11.30169796,-0.965807716
0.499587795,0.482508945
6.170859349,-0.233995394
6.868153877,0.563811349
0.296078846,0.257657121
8.354289696,0.825056295
3.209716179,-0.164337178
0.361065274,0.322880379
6.583195153,0.286502117
5.113191027,-0.926265068
2.590652314,0.568821906
3.148936767,0.024110182
2.504478165,0.575752675
11.64781856,-0.828933864
7.711045351,1.04174611
10.95182519,-0.923707497
4.883371653,-1.020388126
1.3541121,1.003032028
8.317790084,0.901330302
11.83638849,-0.657840964
9.841384273,-0.438540762
10.82334434,-0.935186981
12.4888455,-0.084641818
3.240840685,-0.108345082
1.062536075,0.934083523
8.942939415,0.337796829
4.094839088,-0.823446284
11.82226587,-0.727959276
9.795113043,-0.308598303
7.088932204,0.620401904
4.897120945,-0.929582336
8.914363838,0.54345475
3.615337173,-0.498578136
2.956356369,0.158224199
11.89496506,-0.637105182
2.858030171,0.320698114
8.865442299,0.558225013
8.218817537,0.925173599
6.181744952,-0.107095634
8.287611041,0.865504053
8.652587973,0.644708419
7.97187938,1.020484735
4.624001159,-0.953005273
0.49243176,0.424932537
10.35979697,-0.806068439
0.01310717,-0.003700756
2.134171171,0.894444624
4.350789884,-0.960229085
3.378383518,-0.282770463
0.304589506,0.287776657
6.122550443,-0.162126851
10.80071587,-1.014481419
5.638676067,-0.541638679
12.183413,-0.303887181
1.932459611,0.95324407
8.412735422,0.83370197
5.289140673,-0.921665282
12.0481779,-0.488839459
10.42739896,-0.759912378
12.0812891,-0.448777244
7.765087712,0.97026403
5.498486357,-0.675785547
3.692585569,-0.446372675
6.338464114,0.044279417
12.23186917,-0.338175629
8.517708391,0.863056242
2.181603202,0.798928115
0.282379243,0.226513146
6.350940358,0.142054659
9.362632381,-0.019841072
2.003095617,0.984945875
2.080756129,0.913683806
3.768638426,-0.615213034
7.354321075,0.925137996
10.01349744,-0.552292197
4.775885368,-1.098901846
12.32432037,-0.162120337
0.729153686,0.599957035
8.653266653,0.662242114
11.94433602,-0.585602163
5.492960202,-0.734485315
0.100221951,0.06536364
11.55591639,-0.837391599
7.571946982,1.014966538
8.326929437,0.864468006
10.45750618,-0.863829572
3.124511572,0.041061413
5.799577729,-0.439760072
3.613543238,-0.436173289
8.421608021,0.821681955
2.654757981,0.433473998
4.708258959,-0.971407615
7.880457969,1.017061012
11.09630466,-1.02166362
6.16349159,-0.123115283
7.913526847,0.934933523
3.249404707,-0.204289074
6.280077672,-0.080468029
6.522371729,0.240144962
8.257108242,0.950917351
11.38486863,-1.006943662
10.04726236,-0.54057008
12.00436378,-0.591199592
12.22877744,-0.317867115
7.678814423,0.935788894
10.77572284,-0.976739671
11.31439619,-1.027888114
7.326384607,0.899801632
7.911927676,1.068429656
9.5634313,-0.209103263
6.854908539,0.58638625
7.385243044,0.885379257
4.199361149,-0.825701825
2.614624316,0.479732217
11.24658771,-1.00688605
11.93810636,-0.584495148
6.970596097,0.690504693
1.702279778,0.854780334
8.26617331,0.888839098
11.53716432,-0.85459756
1.203719722,0.826187152
9.429543909,-0.034787231
4.017111335,-0.849996702
8.883763883,0.581262858
2.91038996,0.268842049
6.94645668,0.580613178
6.037022286,-0.18738323
11.85466716,-0.732317474
0.759779675,0.700684449
10.88343771,-0.97891587
6.99253125,0.536996911
11.75420232,-0.684176314
11.72886341,-0.791918547
8.865410187,0.546788188
1.478937995,0.978235494
2.693985605,0.411735261
2.526179476,0.585219415
2.948460875,0.306412474
6.123816181,-0.195175317
2.882721542,0.259350712
8.432575163,0.867410618
7.728719725,1.001640426
1.984008653,0.992323495
1.623837191,0.960500839
11.15121352,-1.058285501
9.134181013,0.264069781
0.969119858,0.750003233
8.372010375,0.83990862
7.649647784,0.953896181
3.260946002,-0.207715889
7.56432338,0.895028386
12.03030674,-0.552303664
6.799291983,0.468909373
11.4638676,-0.986410172
0.419412031,0.459150722
9.408882841,0.0602404
6.913159196,0.597938225
1.453520776,0.976869927
11.70669395,-0.849812113
8.726589015,0.687636259
0.702940008,0.601634716
10.35039905,-0.796089694
11.55670327,-0.870157905
8.244736274,0.93605882
4.046729397,-0.762683878
7.862083151,1.069710628
12.20212537,-0.382946783
3.341514121,-0.130668662
2.273938083,0.699097736
7.415638859,0.841492922
10.89847924,-0.900599394
1.226497382,0.92309048
5.696840288,-0.550964671
0.997511758,0.884814893
8.08806356,1.076283948
1.102075572,0.776937958
4.688794867,-0.921462015
5.084260958,-1.060224486
11.4780281,-0.902263331
3.499867758,-0.324082189
3.522407841,-0.366666818
2.075643055,0.894414729
10.84931532,-1.002952333
8.80674096,0.534227351
5.604272259,-0.584901965
0.450036903,0.422086729
11.99494552,-0.580729169
3.489744117,-0.286066933
0.069501127,0.007623071
4.879373067,-1.04563022
0.136195563,0.228639461
0.167873515,0.209435387
0.565373053,0.568783513
11.52905571,-0.857502541
8.856920472,0.549522459
8.485640725,0.740580448
1.175212151,0.938593092
0.88727298,0.712938908
10.24752611,-0.720055696
11.51923778,-0.833997182
5.805434042,-0.479529399
0.372242374,0.463961436
7.26543586,0.75189195
4.570867071,-0.969152822
12.5574717,0.011395546
11.71658349,-0.741306974
12.4901282,-0.087083083
11.96802069,-0.513222349
2.209161725,0.848977957
2.550722217,0.576110201
10.92762454,-0.974179698
7.288421959,0.858922507
1.897268973,0.952198315
4.451295415,-0.886798418
2.52094949,0.635230086
3.439104074,-0.334528115
9.167805793,0.307218792
4.49292746,-0.966711198
6.630521642,0.41202227
0.422726986,0.467034492
12.20207206,-0.298008538
12.52417306,-0.004990283
7.815625401,1.003060456
10.24331558,-0.811211225
8.781593889,0.62678908
6.789692224,0.516550465
10.56228108,-0.851106513
8.519175754,0.793686014
7.456650112,0.849407004
9.23739312,0.256115081
1.382290823,1.017871878
11.06165939,-0.937130451
11.79126021,-0.822352199
3.26555343,-0.188078716
3.499569715,-0.357408344
1.473955155,0.884206786
8.102536518,0.913452966
11.62644566,-0.774214237
9.458803721,-0.026666415
12.39383456,-0.144359077
10.04441976,-0.613449303
10.85968123,-0.943139025
4.184317932,-0.890435873
10.57440916,-1.003351578
10.99027514,-1.056085934
12.11166438,-0.436764223
7.031384164,0.752199367
1.574610487,0.959656539
3.873946985,-0.710337553
6.024755137,-0.265531156
11.80448088,-0.610654953
8.162490589,0.915550103
9.348548396,0.127489673
7.358215907,0.835892199
5.716778396,-0.551276765
9.928814131,-0.426068022
7.971152429,0.988843002
2.693711955,0.411996528
9.093131867,0.341287936
5.731434356,-0.443088897
5.540162727,-0.690169458
9.574823588,-0.114629497
5.419183409,-0.774984628
10.86013255,-1.037882757
7.490680341,1.003721182
5.70450014,-0.578367046
2.250879123,0.745505149
5.112607629,-0.897778686
10.4701885,-0.872375335
1.49867058,1.080222201
7.514877993,0.94138025
8.175199142,0.910154061
12.08085939,-0.466067589
9.673059654,-0.280866363
5.78194417,-0.475617308
3.218754348,-0.186864818
12.17371723,-0.450202531
9.795446852,-0.331444891
7.310623765,0.835867424
6.180073285,-0.083630526
3.697721469,-0.53737213
1.619717339,0.972583899
1.820825591,1.013287957
6.885984497,0.537622812
2.196658647,0.774509707
0.548844403,0.550959684
7.035803641,0.639320592
3.527543384,-0.369963447
6.774281231,0.498088572
2.710373472,0.385517789
8.700757386,0.689882941
6.008307256,-0.344042683
8.095352128,1.006260822
5.096019295,-0.967188307
5.276197594,-0.809119106
0.989542219,0.792008909
3.931413822,-0.824976742
0.91881968,0.791948889
8.966651273,0.452256687
10.00316399,-0.528274231
8.953882616,0.304029715
0.599247733,0.509808945
11.91097868,-0.590400849
1.265243405,0.965702434
6.421858871,0.140315223
10.89355499,-0.932402533
6.586099706,0.320175143
3.321621521,-0.179466142
1.661204016,0.966258636
3.850675863,-0.665801756
10.96621185,-0.934562361
6.454796787,0.241483158
0.963492999,0.814334581
4.713516766,-0.959814413
12.26207817,-0.243728822
2.08386598,0.854662115
10.97432728,-1.071193133
0.711226733,0.699965357
9.804544496,-0.377155815
5.532938674,-0.725690178
10.15194117,-0.709770941
11.46202484,-0.801181451
8.19358323,0.928182009
7.439801447,0.859036009
2.180054817,0.84275252
3.335266302,-0.223683221
8.604111043,0.674680502
10.98396729,-0.92384416
2.006148049,0.845606657
2.369672831,0.729213871
3.308130464,-0.093860051
11.90208909,-0.562276944
3.361590871,-0.233319815
5.957908028,-0.213526332
2.517655589,0.588572052
8.218681787,0.7955085
12.46536703,-0.153469428
11.91026674,-0.634696979
12.46697051,-0.145161628
2.520565348,0.633296033
9.719071967,-0.243807347
5.29201395,-0.835386304
2.846326989,0.39911658
10.83953207,-1.028984622
0.063435522,0.014361844
2.288409224,0.770714793
5.825247895,-0.36189891
7.191538413,0.817309984
6.975519866,0.580821316
7.500165625,0.861389684
11.80574849,-0.640727374
5.818432463,-0.478436971
7.256141546,0.846770161
6.291248051,0.111156737
6.10179341,-0.182342455
8.744748197,0.722201499
6.193052224,-0.106472431
1.553033966,1.067917446
8.04683006,0.982688797
2.649206046,0.484890094
7.248704164,0.868133364
8.171152449,0.892246272
8.136564492,0.972498414
6.463524732,0.172408396
10.96502082,-1.013718402
5.428758016,-0.778391223
0.448727189,0.487672255
2.68440438,0.451230376
12.47205923,-0.090492698
4.204615564,-0.828493672
4.278345282,-0.92255954
12.08761495,-0.535459625
10.22351971,-0.762365312
5.141846228,-0.9481499
9.732301317,-0.34886837
8.265219127,0.860182762
2.287186501,0.73846743
0.188615533,0.2221532
4.702581075,-1.108850884
5.7898642,-0.469116303
7.48136344,0.889746389
9.411240734,-0.015679044
2.525732386,0.509575025
12.39410864,-0.109530307
12.16868762,-0.330927418
5.751364631,-0.480928229
10.12425352,-0.588323441
10.93439806,-1.046989068
8.122434799,1.051044824
6.825920107,0.436216272
4.39884218,-1.00291812
6.266931559,0.005975978
11.98434914,-0.581058983
9.735839363,-0.276709098
10.05954009,-0.630025104
3.592371187,-0.400015609
6.894502882,0.491913375
9.101089623,0.319662169
11.53631578,-0.887998588
9.956328248,-0.515042282
3.129139874,-0.007336194
0.309230803,0.302292305
0.93749807,0.855584911
3.583098653,-0.522828731
5.324729326,-0.718694622
10.81860109,-1.006825475
4.544597079,-0.947516989
9.026114445,0.346761809
1.431569108,0.962098436
3.00004085,0.103886478
12.04619272,-0.416602707
0.598069327,0.533614822
7.366323414,0.859971411
5.266826742,-0.893347127
11.98656513,-0.501183195
3.545193269,-0.421582535
3.350390608,-0.223488091
6.726644979,0.482896679
0.98703242,0.751866285
12.50536314,-0.085910899
9.368741314,0.077923505
